mkt_ccode,dep_airport,cancel_code,arr_airport,day_week_name,month__name,route,mkt_fl_no,date,dep_delay_time_actual,arr_delay_time_actual,mins_late_delay_code_e_carrier,mins_late_delay_code_f_weather,mins_late_delay_code_g_nas,mins_late_delay_code_h_security,mins_late_delay_code_i_late_arr_flight,delay
DL,SLC,0,ONT,Sat,Aug,SLC-ONT,2256,8/20/22,46,35,0,35,0,0,0,1
DL,JFK,A,SJU,Wed,May,JFK-SJU,639,5/25/22,0,0,0,0,0,0,0,0
DL,ATL,0,ABE,Fri,Mar,ATL-ABE,4814,3/25/22,39,40,0,39,1,0,0,1
DL,JAC,0,MSP,Sat,Aug,JAC-MSP,1646,8/6/22,-1,38,0,0,38,0,0,1
DL,SLC,0,LAX,Sat,Jan,SLC-LAX,1117,1/8/22,1,6,0,0,0,0,0,1
DL,SMF,0,SLC,Sun,Mar,SMF-SLC,2181,3/13/22,-7,-22,0,0,0,0,0,0
DL,SLC,0,GEG,Sun,Sep,SLC-GEG,1417,9/11/22,-3,-5,0,0,0,0,0,0
DL,ATL,0,SHV,Mon,Apr,ATL-SHV,4648,4/18/22,-5,-19,0,0,0,0,0,0
DL,MSP,0,RDU,Sun,May,MSP-RDU,2187,5/1/22,2,-1,0,0,0,0,0,0
DL,BOS,0,EWR,Wed,Aug,BOS-EWR,5736,8/10/22,117,92,0,0,92,0,0,1
DL,ABE,0,ATL,Wed,Jul,ABE-ATL,5111,7/6/22,-5,-12,0,0,0,0,0,0
DL,CLE,0,DTW,Sun,May,CLE-DTW,2747,5/1/22,-3,-11,0,0,0,0,0,0
DL,MSP,0,MCO,Thu,Apr,MSP-MCO,1310,4/7/22,76,94,0,0,94,0,0,1
DL,ATL,0,AEX,Sat,Aug,ATL-AEX,5371,8/20/22,-3,0,0,0,0,0,0,0
DL,TYS,0,DTW,Mon,Jan,TYS-DTW,5271,1/3/22,-2,4,0,0,0,0,0,1
DL,DTW,0,RIC,Thu,Jan,DTW-RIC,3555,1/27/22,-4,-8,0,0,0,0,0,0
DL,GSP,0,ATL,Wed,Feb,GSP-ATL,2597,2/2/22,-3,-10,0,0,0,0,0,0
DL,DTW,0,MDT,Thu,May,DTW-MDT,4160,5/5/22,-1,-8,0,0,0,0,0,0
DL,DTW,0,ATL,Thu,May,DTW-ATL,410,5/26/22,12,10,0,0,0,0,0,1
DL,BOS,0,MSP,Thu,Aug,BOS-MSP,789,8/4/22,32,24,10,0,0,0,14,1
DL,FLL,0,ATL,Mon,Mar,FLL-ATL,2427,3/21/22,8,5,0,0,0,0,0,1
DL,HSV,0,ATL,Tue,Feb,HSV-ATL,2333,2/22/22,-4,3,0,0,0,0,0,1
DL,ATL,0,LIT,Tue,Apr,ATL-LIT,1699,4/12/22,-7,-6,0,0,0,0,0,0
DL,ATL,0,DSM,Wed,Jun,ATL-DSM,2371,6/22/22,-1,-20,0,0,0,0,0,0
DL,BTV,0,JFK,Sat,Sep,BTV-JFK,5248,9/10/22,-5,-22,0,0,0,0,0,0
DL,MSP,0,CIU,Sat,Apr,MSP-CIU,4302,4/30/22,-3,-10,0,0,0,0,0,0
DL,CLT,0,LGA,Sun,Sep,CLT-LGA,5204,9/25/22,-4,-29,0,0,0,0,0,0
